arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
26,4.639000,32768,42556.642678
26,5.649000,4096,30641.304199
26,7.918000,512,75883.802290
26,4.073000,262144,24587.385506
26,16.772000,64,130278.297732
