arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
36,7.918000,512,11234.607826
36,16.772000,64,5075.481751
36,4.073000,262144,172255.141264
36,5.649000,4096,6129.108092
36,4.639000,32768,11951.738200
