arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
28,7.918000,512,71966.542129
28,16.772000,64,64763.563653
28,4.639000,32768,7194.488585
28,5.649000,4096,24394.140259
28,4.073000,262144,31816.508608
