arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
32,7.918000,512,5304.369897
32,4.073000,262144,3808.912574
32,5.649000,4096,12753.338347
32,4.639000,32768,4463.402290
32,16.772000,64,23033.713357
