arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
34,7.918000,512,9950.895136
34,16.772000,64,8829.543590
34,4.073000,262144,25282.478538
34,4.639000,32768,12901.105301
34,5.649000,4096,12500.234918
