arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
36,16.772000,64,4051.849454
36,5.649000,4096,15322.067452
36,4.073000,262144,11412.955621
36,7.918000,512,12280.617085
36,4.639000,32768,6047.471786
