arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
24,4.639000,32768,31266.467165
24,5.649000,4096,56798.755198
24,7.918000,512,82987.517833
24,4.073000,262144,85279.638209
24,16.772000,64,206198.898176
