arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
34,16.772000,64,14013.851790
34,4.073000,262144,4196.643897
34,4.639000,32768,5473.434845
34,5.649000,4096,30775.517737
34,7.918000,512,19637.840411
