arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
38,4.639000,32768,4646.077270
38,7.918000,512,6488.158984
38,16.772000,64,5907.015067
38,4.073000,262144,10406.804505
38,5.649000,4096,5240.987312
