arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
22,16.772000,64,212372.270579
22,4.073000,262144,19340.014607
22,5.649000,4096,57961.395963
22,7.918000,512,77223.821092
22,4.639000,32768,8515.116206
