arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
40,4.073000,262144,8584.238638
40,16.772000,64,4195.851880
40,7.918000,512,2846.685441
40,4.639000,32768,8358.521460
40,5.649000,4096,5086.130848
