arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
22,5.649000,4096,53465.776699
22,4.639000,32768,20073.725165
22,7.918000,512,82991.928246
22,4.073000,262144,9613.056694
22,16.772000,64,203650.066796
