arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
26,7.918000,512,30088.215800
26,16.772000,64,137435.629205
26,4.639000,32768,20482.914832
26,4.073000,262144,3702.980691
26,5.649000,4096,62038.226466
