arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
40,7.918000,512,6032.487795
40,16.772000,64,3608.291008
40,4.639000,32768,8644.621391
40,5.649000,4096,15543.356748
40,4.073000,262144,7743.166019
