arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
30,5.649000,4096,20550.367223
30,16.772000,64,68093.951626
30,7.918000,512,24853.438495
30,4.639000,32768,15071.535555
30,4.073000,262144,5018.582270
