arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
38,16.772000,64,4505.364802
38,4.073000,262144,9097.817650
38,5.649000,4096,13262.958116
38,4.639000,32768,14293.180472
38,7.918000,512,3901.702321
