arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
40,7.918000,512,4229.945508
40,16.772000,64,4210.171730
40,5.649000,4096,12994.295825
40,4.073000,262144,3691.995802
40,4.639000,32768,40461.979796
