arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
28,4.073000,262144,7480.504328
28,7.918000,512,35805.453788
28,4.639000,32768,14999.091506
28,5.649000,4096,36517.758844
28,16.772000,64,101398.759573
