arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
30,4.073000,262144,9362.121448
30,5.649000,4096,33375.958473
30,16.772000,64,78696.711164
30,7.918000,512,26008.545134
30,4.639000,32768,17014.074968
