arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
20,4.639000,32768,57871.568477
20,4.073000,262144,34808.402534
20,16.772000,64,211200.862138
20,7.918000,512,126242.622858
20,5.649000,4096,76318.558890
