arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
24,4.639000,32768,34765.414811
24,16.772000,64,174820.936981
24,5.649000,4096,38868.930613
24,7.918000,512,64723.778250
24,4.073000,262144,26994.091409
