arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
28,16.772000,64,68599.446594
28,4.073000,262144,17865.952843
28,7.918000,512,26306.143465
28,4.639000,32768,4763.382832
28,5.649000,4096,37843.827594
