arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
22,4.073000,262144,27567.342708
22,16.772000,64,200923.393324
22,4.639000,32768,42219.632672
22,5.649000,4096,37062.400152
22,7.918000,512,84248.522486
