arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
36,4.639000,32768,12171.268463
36,7.918000,512,10885.164583
36,4.073000,262144,6330.934133
36,16.772000,64,6028.750451
36,5.649000,4096,12150.850217
