arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
38,7.918000,512,8369.432000
38,16.772000,64,3523.870174
38,4.073000,262144,28143.406777
38,4.639000,32768,11562.858773
38,5.649000,4096,19014.624950
