arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
34,4.073000,262144,57468.300479
34,4.639000,32768,11583.093412
34,5.649000,4096,24689.993196
34,7.918000,512,9209.370391
34,16.772000,64,6548.377891
