arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
30,4.073000,262144,28277.633352
30,16.772000,64,64444.167083
30,7.918000,512,18915.274542
30,4.639000,32768,7807.505171
30,5.649000,4096,23957.656104
