arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
22,4.073000,262144,46317.995207
22,4.639000,32768,36038.434913
22,5.649000,4096,36325.562886
22,7.918000,512,71854.273088
22,16.772000,64,207370.690308
