arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
28,4.639000,32768,12546.551917
28,5.649000,4096,11223.130802
28,7.918000,512,56364.427372
28,4.073000,262144,15112.793256
28,16.772000,64,155856.040159
