arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
20,16.772000,64,210633.597251
20,4.639000,32768,52254.887523
20,4.073000,262144,39600.500868
20,5.649000,4096,43690.464967
20,7.918000,512,109030.319164
