arrival_rate,quantum_multiplier,quantum_decrease,bp_parameter,SJF/SRPT,RR/SRPT,MLFQ/SRPT,MMLFQ/SRPT,SMLFQ/SRPT,MLFQ_Dy/SRPT,RMLFQ/SRPT,SETF/SRPT,FCFS/SRPT,SJF/FCFS,RR/FCFS,MLFQ/FCFS,MMLFQ/FCFS,SMLFQ/FCFS,MLFQ_Dy/FCFS,RMLFQ/FCFS,SETF/FCFS,SPRT/FCFS,SJF_L2_Norm/SRPT_L2_Norm,RR_L2_Norm/SRPT_L2_Norm,MLFQ_L2_Norm/SRPT_L2_Norm,MMLFQ_L2_Norm/SRPT_L2_Norm,SMLFQ_L2_Norm/SRPT_L2_Norm,MLFQ_Dy_L2_Norm/SRPT_L2_Norm,RMLFQ_L2_Norm/SRPT_L2_Norm,SETF_L2_Norm/SRPT_L2_Norm,FCFS_L2_Norm/SRPT_L2_Norm,SJF_L2_Norm/FCFS_L2_Norm,RR_L2_Norm/FCFS_L2_Norm,MLFQ_L2_Norm/FCFS_L2_Norm,MMLFQ_L2_Norm/FCFS_L2_Norm,SMLFQ_L2_Norm/FCFS_L2_Norm,MLFQ_Dy_L2_Norm/FCFS_L2_Norm,RMLFQ_L2_Norm/FCFS_L2_Norm,SETF_L2_Norm/FCFS_L2_Norm,SRPT_L2_Norm/FCFS_L2_Norm,SMLFQ_L2_Norm/RR_L2_Norm,SMLFQ_L2_Norm/SETF_L2_Norm,SMLFQ_L2_Nprm/MMLFQ_L2_Norm
40,1,1.1,"{'L': 16.772, 'H': 64}",1.0016186468112658,1.039171252832632,1.0220135966332147,0.950145678213014,1.0,1.0223373259954678,1.0214859303962598,1.1547426351570087,1.0016186468112658,1.0,1.037491919844861,1.0203619909502262,0.9486102133160956,0.9983839689722043,1.0206851971557853,1.0198351774382826,1.1528765352294763,0.9983839689722043,0.9950429082150624,1.054510625483667,1.0434792431406628,0.9561334501135503,1.0,1.0377744633224029,1.0350208030022352,1.332772850594279,0.9950429082150624,1.0,1.0597639727670434,1.0486776344273303,0.9608967032674913,1.0049817869601523,1.0429444346113612,1.040177056142118,1.3394124410022143,1.0049817869601523,0.9483071823399931,0.7503154041246438,1.0458791080693184
40,1,1.1,"{'L': 7.918, 'H': 512}",1.3962859145059567,1.3072880168185004,1.3426769446391031,1.2438682550805886,1.0367904695164682,1.5299870357393135,1.3595640150353425,1.1678346180798878,1.6152768044849335,0.8644251626898047,0.8093275488069415,0.8312364425162689,0.7700650759219089,0.6418655097613882,0.9471980477223428,0.8416910409784961,0.7229934924078091,0.6190889370932755,0.9936970677393903,1.106881992512768,1.1706079445863566,1.0994502463028981,1.0121380780452949,1.2193574845223554,1.1730220370282018,1.2616198645529102,1.1197056237459069,0.8874627818828286,0.9885473190799576,1.0454604493904025,0.9819100868894044,0.9039322984368416,1.088998267636693,1.047616455746581,1.1267424560504018,0.8930918795018292,0.914404683508861,0.8022528072700996,0.9205856121718956
40,1,1.1,"{'L': 5.649, 'H': 4096}",1.2191295546558703,1.1032388663967612,1.16751012145749,1.1422064777327934,1.0010121457489878,1.131492914979757,1.154399164654441,1.0774291497975708,1.2277327935222673,0.992992580379225,0.898598516075845,0.9509480626545754,0.9303380049464138,0.8153338829348722,0.9216117065127781,0.9402690640384069,0.8775762572135201,0.8145094806265457,1.08395308061016,1.0594545248732077,1.1187995288265054,1.0337327949097002,1.0001329919878208,1.0563247854561955,1.1094526078353935,1.1435568900429722,1.076005976368339,1.0073857435891236,0.9846176955717341,1.0397707386371593,0.9607128748472976,0.9294864656452938,0.9817090319715788,1.0310840573394782,1.0627793108572003,0.9293628678300943,0.9440074760240548,0.874580880668069,0.967496626703408
40,1,1.1,"{'L': 4.639, 'H': 32768}",1.4132791327913279,1.0907859078590787,1.182249322493225,1.1239837398373984,1.0,1.105779132791328,1.168909231436703,1.0081300813008132,1.4268292682926829,0.9905033238366572,0.764482431149098,0.828584995251662,0.7877492877492878,0.7008547008547009,0.7749905033238368,0.8192355297248687,0.7065527065527066,0.7008547008547009,1.2109434906117362,1.0222931207184425,1.0111985147058338,1.0304065927652308,1.0,0.9930763561348442,1.0034306522011065,1.0183274876645327,1.2035732766865792,1.0061236104755058,0.8493817040644184,0.8401636479414444,0.8561228574316023,0.8308592583186845,0.8251066847120184,0.8337096474620452,0.846086821126483,0.8308592583186845,0.9781930248119294,0.982002363791077,0.9704906849599723
40,1,1.1,"{'L': 4.073, 'H': 262144}",1.3975214489990466,1.2138544645694314,1.276771528439784,1.3063234826819192,1.0425802351445823,1.1905761042262482,1.3020987365951815,1.112805846838259,3.061328249126152,0.4565082001245588,0.3965123520863608,0.41706456300602035,0.4267178741955574,0.3405646668050654,0.3889083454432222,0.42533783724984797,0.363504255760847,0.3266555947685281,1.0483083088525795,1.0715321025014801,1.1165070113902824,1.075126492378033,1.0122683015538745,1.032062407261417,1.1173315610707442,1.0971432477120646,2.0746286199985127,0.5052992611532232,0.516493454381367,0.5381719892551579,0.5182260005546457,0.4879274737637623,0.49746850945407134,0.5385694337290812,0.5288383844395491,0.48201398089298364,0.944692463427596,0.9226400505720793,0.9415341438707135
40,1,1.2,"{'L': 16.772, 'H': 64}",1.0016186468112658,1.039171252832632,1.0220135966332147,0.950145678213014,1.0,1.0223373259954678,1.0214859303962598,1.1547426351570087,1.0016186468112658,1.0,1.037491919844861,1.0203619909502262,0.9486102133160956,0.9983839689722043,1.0206851971557853,1.0198351774382826,1.1528765352294763,0.9983839689722043,0.9950429082150624,1.054510625483667,1.0434792431406628,0.9561334501135503,1.0,1.0377744633224029,1.0350208030022352,1.332772850594279,0.9950429082150624,1.0,1.0597639727670434,1.0486776344273303,0.9608967032674913,1.0049817869601523,1.0429444346113612,1.040177056142118,1.3394124410022143,1.0049817869601523,0.9483071823399931,0.7503154041246438,1.0458791080693184
40,1,1.2,"{'L': 7.918, 'H': 512}",1.3962859145059567,1.3072880168185004,1.3426769446391031,1.1972669936930624,1.0367904695164682,1.5299870357393135,1.3595640150353425,1.1678346180798878,1.6152768044849335,0.8644251626898047,0.8093275488069415,0.8312364425162689,0.7412147505422993,0.6418655097613882,0.9471980477223428,0.8416910409784961,0.7229934924078091,0.6190889370932755,0.9936970677393903,1.106881992512768,1.1706079445863566,1.0782882380257441,1.0121380780452949,1.2193574845223554,1.1730220370282018,1.2616198645529102,1.1197056237459069,0.8874627818828286,0.9885473190799576,1.0454604493904025,0.9630104691431276,0.9039322984368416,1.088998267636693,1.047616455746581,1.1267424560504018,0.8930918795018292,0.914404683508861,0.8022528072700996,0.9386526184301476
40,1,1.2,"{'L': 5.649, 'H': 4096}",1.2191295546558703,1.1032388663967612,1.16751012145749,1.1057692307692308,1.0010121457489878,1.131492914979757,1.154399164654441,1.0774291497975708,1.2277327935222673,0.992992580379225,0.898598516075845,0.9509480626545754,0.9006595218466612,0.8153338829348722,0.9216117065127781,0.9402690640384069,0.8775762572135201,0.8145094806265457,1.08395308061016,1.0594545248732077,1.1187995288265054,1.0152412912544468,1.0001329919878208,1.0563247854561955,1.1094526078353935,1.1435568900429722,1.076005976368339,1.0073857435891236,0.9846176955717341,1.0397707386371593,0.9435275579797607,0.9294864656452938,0.9817090319715788,1.0310840573394782,1.0627793108572003,0.9293628678300943,0.9440074760240548,0.874580880668069,0.9851185137988645
40,1,1.2,"{'L': 4.639, 'H': 32768}",1.4132791327913279,1.0907859078590787,1.182249322493225,1.1239837398373984,1.0,1.105779132791328,1.168909231436703,1.0081300813008132,1.4268292682926829,0.9905033238366572,0.764482431149098,0.828584995251662,0.7877492877492878,0.7008547008547009,0.7749905033238368,0.8192355297248687,0.7065527065527066,0.7008547008547009,1.2109434906117362,1.0222931207184425,1.0111985147058338,1.0304065927652308,1.0,0.9930763561348442,1.0034306522011065,1.0183274876645327,1.2035732766865792,1.0061236104755058,0.8493817040644184,0.8401636479414444,0.8561228574316023,0.8308592583186845,0.8251066847120184,0.8337096474620452,0.846086821126483,0.8308592583186845,0.9781930248119294,0.982002363791077,0.9704906849599723
40,1,1.2,"{'L': 4.073, 'H': 262144}",1.3975214489990466,1.2138544645694314,1.276771528439784,1.2090880203368286,1.0425802351445823,1.1905761042262482,1.3020987365951815,1.112805846838259,3.061328249126152,0.4565082001245588,0.3965123520863608,0.41706456300602035,0.394955366410629,0.3405646668050654,0.3889083454432222,0.42533783724984797,0.363504255760847,0.3266555947685281,1.0483083088525795,1.0715321025014801,1.1165070113902824,1.0553480343354593,1.0122683015538745,1.032062407261417,1.1173315610707442,1.0971432477120646,2.0746286199985127,0.5052992611532232,0.516493454381367,0.5381719892551579,0.5086925072576199,0.4879274737637623,0.49746850945407134,0.5385694337290812,0.5288383844395491,0.48201398089298364,0.944692463427596,0.9226400505720793,0.9591795963227321
