arrival_rate,quantum_multiplier,quantum_decrease,bp_parameter,SJF/SRPT,RR/SRPT,MLFQ/SRPT,MMLFQ/SRPT,SMLFQ/SRPT,MLFQ_Dy/SRPT,RMLFQ/SRPT,SETF/SRPT,FCFS/SRPT,SJF/FCFS,RR/FCFS,MLFQ/FCFS,MMLFQ/FCFS,SMLFQ/FCFS,MLFQ_Dy/FCFS,RMLFQ/FCFS,SETF/FCFS,SPRT/FCFS,SJF_L2_Norm/SRPT_L2_Norm,RR_L2_Norm/SRPT_L2_Norm,MLFQ_L2_Norm/SRPT_L2_Norm,MMLFQ_L2_Norm/SRPT_L2_Norm,SMLFQ_L2_Norm/SRPT_L2_Norm,MLFQ_Dy_L2_Norm/SRPT_L2_Norm,RMLFQ_L2_Norm/SRPT_L2_Norm,SETF_L2_Norm/SRPT_L2_Norm,FCFS_L2_Norm/SRPT_L2_Norm,SJF_L2_Norm/FCFS_L2_Norm,RR_L2_Norm/FCFS_L2_Norm,MLFQ_L2_Norm/FCFS_L2_Norm,MMLFQ_L2_Norm/FCFS_L2_Norm,SMLFQ_L2_Norm/FCFS_L2_Norm,MLFQ_Dy_L2_Norm/FCFS_L2_Norm,RMLFQ_L2_Norm/FCFS_L2_Norm,SETF_L2_Norm/FCFS_L2_Norm,SRPT_L2_Norm/FCFS_L2_Norm,SMLFQ_L2_Norm/RR_L2_Norm,SMLFQ_L2_Norm/SETF_L2_Norm,SMLFQ_L2_Nprm/MMLFQ_L2_Norm
20,1,1.1,"{'L': 16.772, 'H': 64}",1.0041153556169893,2.741926363407891,3.567510681075647,1.9379869313897964,1.7197474239758732,2.7442510681075647,3.5306071138396486,3.1109889419452124,1.7195589344056297,0.5839377386411385,1.5945521310996218,2.074666130770777,1.1270255951184756,1.000109615068418,1.5959040502767778,2.053205065088399,1.8091784350622064,0.5815444763140106,0.994803881550114,1.392337154490381,1.8593711139599245,1.0258770611781431,0.8659378547348123,1.6897135497349511,1.87142186281896,1.8796518411334369,0.8659292120739421,1.148828180963558,1.6079110567891186,2.1472553276111808,1.1847123839616382,1.0000099807937526,1.951329884908266,2.161171879554466,2.170676095603219,1.1548288082405165,0.621931155066935,0.4606905575729645,0.8440951528249862
20,1,1.1,"{'L': 7.918, 'H': 512}",1.155491730216896,3.629592948400515,2.4596414776666338,3.679607804298306,4.266415767059522,3.31463107853818,2.600400695348496,1.95939387937011,4.353570367435872,0.265412439146458,0.8337049001319442,0.564971108785659,0.8451931389053187,0.9799808908503572,0.7613592520132855,0.5973030124421895,0.4500659720642431,0.2296965285044815,0.9769123485572764,1.531454012826048,1.6627782844294672,1.452107148068696,1.374615927793834,1.2957843335464796,1.6734419299545165,1.5669153952293622,1.3976656158273806,0.698959992643856,1.0957227504802487,1.1896824716870116,1.0389517575769276,0.9835084388050128,0.9271061109845004,1.1973120830935542,1.1210946148244407,0.7154787158500903,0.8975887726835526,0.8772751432393837,0.9466353289576976
20,1,1.1,"{'L': 5.649, 'H': 4096}",1.1927579365079366,2.0701388888888888,1.630654761904762,2.31656746031746,2.7166666666666663,3.0012175524801585,1.662769982421012,1.4458333333333335,11.798214285714286,0.1010964801641356,0.1754620520323562,0.1382119973765198,0.196348990128315,0.230260834468493,0.2543789661554244,0.1409340381649412,0.1225467938045507,0.0847585893749054,0.9974217382410973,1.1260212018819715,1.1447408237578902,1.1257868009921548,1.212803904120966,1.2595946170120211,1.144322811096724,1.143831774878845,4.240472677276614,0.2352147541442663,0.2655414354904283,0.2699559485177687,0.2654861584240123,0.286006772457233,0.2970410878395233,0.2698573716153855,0.2697415740958046,0.2358227669662139,1.0770702204309743,1.06029918975579,1.0772944780060691
20,1,1.1,"{'L': 4.639, 'H': 32768}",1.6142506142506143,3.0520884520884524,2.227518427518428,3.593775593775594,3.314660114660115,3.304562325962326,2.2468994713700647,1.8471744471744471,4.699099099099099,0.3435234244283324,0.649505019520357,0.4740309537088679,0.7647796988287786,0.7053820412716119,0.7032331636921361,0.4781553706328166,0.3930911879531511,0.2128067484662576,0.9610804582436778,1.486502951209103,1.5626105436333084,1.4146779938666127,1.4946988702037165,1.4087926271003604,1.6285790061943708,1.6457459030817532,1.4385190636848086,0.6681040818338843,1.033356448819929,1.0862633545019804,0.9834266570252284,1.0390539186703591,0.9793353891965094,1.1321219490986223,1.1440556782515812,0.6951593657983723,1.0055135571631035,0.9082197120495986,1.0565647282873114
20,1,1.1,"{'L': 4.073, 'H': 262144}",4.001040582726327,1.437044745057232,1.523413111342352,1.7474852584113771,1.0135275754422477,1.4839630939993065,1.4999527152368042,1.0981616371834897,4.345473465140479,0.9207375478927202,0.3306992337164751,0.3505747126436782,0.402139208173691,0.2332375478927203,0.3414962962962963,0.3451759002257109,0.2527139208173691,0.2301245210727969,2.164189446230348,1.0597900282330963,1.0576105679995698,1.0883695281950636,1.0010454796976025,1.0363595267620769,1.05018306200344,1.0326739667537848,2.2598633814321785,0.9576638411029972,0.4689619898887246,0.4679975686536031,0.4816085508254548,0.4429672554201901,0.4585938846025675,0.4647108628920263,0.4569630072501692,0.4425046258178024,0.944569634578055,0.9693722432496228,0.9197661766199224
22,1,1.1,"{'L': 16.772, 'H': 64}",1.0091169109760458,2.5895602431176266,3.054209867715409,1.9577672506256705,3.1585627457990704,2.737307829817662,3.337009482230722,3.233643189131212,1.667590275294959,0.6051348019510104,1.5528755962909366,1.831510961033392,1.1740097550517232,1.89408800986225,1.6414750495792465,2.001096751203158,1.9391113255078525,0.5996676850511872,0.9945796998710412,1.3586379110351687,1.7244288501898075,1.064312940394306,1.5849476289239126,1.7402546320781214,1.881757730856156,2.0112645408746634,0.8638550028043079,1.151327128560193,1.572761524358441,1.996201728984428,1.2320504447381295,1.834738033325896,2.0145216806394384,2.178325905096873,2.3282432055675457,1.157601677079751,1.1665710312148694,0.7880353860535159,1.489174441810998
22,1,1.1,"{'L': 7.918, 'H': 512}",1.6531204644412192,1.7323657474600869,1.5541364296081277,1.648185776487663,1.1407837445573292,1.7326731494920178,1.5508394841904063,1.2534107402031929,2.206386066763425,0.7492435205893961,0.7851598473885014,0.7043810024996711,0.7470069727667412,0.5170372319431653,0.7852991711616893,0.7028867284615118,0.568083146954348,0.4532298381791869,1.0950763526693033,1.1850782324833675,1.1695745044014347,1.10358190229414,1.087503169883384,1.2245347073661197,1.2029848483319396,1.1949452880732476,1.2590284483817316,0.8697788791641993,0.9412640627831608,0.928950021665297,0.8765345244681391,0.8637637785557473,0.972602889902966,0.9554866292959254,0.949101102210318,0.7942632283530456,0.9176636107849924,0.9100861610466656,0.9854304131144852
22,1,1.1,"{'L': 5.649, 'H': 4096}",6.069129401598618,2.075826312378484,1.8552603154028948,2.547202419529056,1.8636854612227265,8.043107919932165,1.9449341278555663,1.256210844674876,12.518254482609636,0.4848223376533729,0.1658239425682088,0.1482043936700778,0.2034790411928141,0.1488774224722591,0.6425103380911176,0.1553678374694706,0.1003503201201097,0.0798833416742885,2.199468696373785,1.1715991900191491,1.222309339214499,1.2262849303436596,1.1172711248800755,2.441261125247649,1.2276445183434563,1.199211276307818,3.5004950849551677,0.6283307483638287,0.334695282120116,0.3491818470101219,0.3503175695387001,0.3191751731582233,0.6974045287879374,0.3507059683128163,0.3425833338438116,0.2856738763319267,0.9536291373347692,0.9316716303068604,0.9111023851259156
22,1,1.1,"{'L': 4.639, 'H': 32768}",4.643599380941853,2.437541454786646,2.003979659518019,3.396860490824674,1.3608224629670571,8.21341160912702,2.021790459471353,1.3294273712137965,10.250055273048863,0.453031642975777,0.2378076400422769,0.1955091564030111,0.3313992364271693,0.1327624511982053,0.8013041286443671,0.1972467860526936,0.1296995319341688,0.0975604495157567,1.9977327645116985,1.2774694823921977,1.3022786506170323,1.3924863750989942,1.158935352704438,2.478160653784897,1.296751672541558,1.1575207491762045,2.85305859429528,0.7002074084654922,0.4477543801401453,0.456450019365516,0.4880679204707835,0.4062080445952778,0.8685978825461225,0.4545128078106865,0.4057122245896663,0.3505010384292528,0.907211771927583,1.001222097771673,0.8322776965211219
22,1,1.1,"{'L': 4.073, 'H': 262144}",1.0746268656716418,1.0992098331870062,1.0886742756804213,1.0237050043898157,1.0,1.0798946444249342,1.0784574120399442,1.035996488147498,1.0781387181738369,0.996742671009772,1.019543973941368,1.009771986970684,0.949511400651466,0.9275244299674268,1.001628664495114,1.0002955963464957,0.960912052117264,0.9275244299674268,0.9839780579717092,1.0492973872928586,1.105455411823928,0.9709208788204352,1.0,1.0238647210526948,1.0351722169890234,1.1099561038827457,0.9703456156481984,1.0140490585041744,1.081364588422363,1.139238838200423,1.000592843583729,1.0305606413566284,1.0551546835904906,1.066807743854771,1.1438770742951063,1.0305606413566284,0.9530186695498748,0.9009365293833628,1.0299500420826184
