arrival_rate,possibility,bp_parameter,SJF/SRPT,RR/SRPT,MLFQ/SRPT,RMLFQ_SM/SRPT,RMLFQ/SRPT,SETF/SRPT,FCFS/SRPT,SJF/FCFS,RR/FCFS,MLFQ/FCFS,RMLFQ_sm/FCFS,RMLFQ/FCFS,SETF/FCFS,SPRT/FCFS,SJF_L2_Norm/SRPT_L2_Norm,RR_L2_Norm/SRPT_L2_Norm,MLFQ_L2_Norm/SRPT_L2_Norm,RMLFQ_L2_Norm/SRPT_L2_Norm,SETF_L2_Norm/SRPT_L2_Norm,FCFS_L2_Norm/SRPT_L2_Norm,SJF_L2_Norm/FCFS_L2_Norm,RR_L2_Norm/FCFS_L2_Norm,MLFQ_L2_Norm/FCFS_L2_Norm,RMLFQ_L2_Norm/FCFS_L2_Norm,RMLFQ_SM_L2_Norm/FCFS_L2_Norm,RMLFQ_SM_L2_Norm/RR_L2_Norm,RMLFQ_SM_L2_Norm/SETF_L2_Norm,RMLFQ_SM_L2_Norm/RMLFQ_L2_Norm,RMLFQ_SM_L2_Norm/MLFQ_L2_Norm,RMLFQ_SM_L2_Norm/SRPT_L2_Norm
20,0.0625,"{'L': 16.772, 'H': 64}",1.0000019584911688,2.87816726432666,3.6960676320049055,2.1260163131211076,3.590907458604984,3.7323467265308783,1.745644057589294,0.5728555911175588,1.6487709804376511,2.117308861411939,1.217897946536192,2.0570673860992996,2.138091502849205,0.5728544691871398,0.999999845772144,1.3304508493001974,1.7420619042669527,1.6905824905926483,1.9533728291310553,0.8110253364516535,1.2330069121481206,1.6404553464643918,2.147974700628603,2.08450021794532,1.3098705385890277,0.7984798497637497,0.5438481473809835,0.6283858966827836,0.609816557990974,1.0623381942672747
20,0.0625,"{'L': 7.918, 'H': 512}",1.0001628422549567,5.305235779642984,3.231877398400131,5.557000718929435,8.499822843483402,3.210904280317768,8.917872908044556,0.11215262345270009,0.5948992359890309,0.36240451413977287,0.6231307371421075,0.9531222222079389,0.360052706898447,0.11213436324013193,0.9999989936038791,1.4570528603343555,1.6639263870158516,2.687309611779969,1.8267842427239422,1.7078433905901815,0.5855331929810662,0.8531536722643169,0.9742851107915971,1.5735105610891593,0.8828401452714606,1.0347961615500687,0.8253589404741687,0.5610640100568327,0.9061414728530149,1.5077527070495396
20,0.0625,"{'L': 5.649, 'H': 4096}",1.007182207954336,7.759022212021506,3.109521758679128,7.424259734430683,15.65490470818109,3.224415631356979,39.062929141608194,0.025783581264558264,0.19862878648690277,0.07960288250291492,0.1900589612088939,0.4007611577572697,0.08254413333081229,0.025599718760845356,1.0027936956917634,1.4842407519009775,1.6625271429237491,3.762203728663812,1.9097468324802407,3.563361250696192,0.2814179155974833,0.41652828536848285,0.4665614923547066,1.0558019420368259,0.5412418049207484,1.2994118861386266,1.0098930612738255,0.5126357353317599,1.1600653156974763,1.928640074911462
20,0.0625,"{'L': 4.639, 'H': 32768}",1.0411146248743428,10.512851986895743,2.9798324924406554,4.441869889153851,28.22410471355553,3.15931035299569,183.25133416738123,0.005681348130995825,0.05736848811858218,0.016260904762193353,0.024239222646513774,0.15401854967001613,0.01724031296879937,0.005456986190815958,0.9999947141680918,1.4908271236429433,1.6855024488495878,5.294792938306101,1.9427016809822801,7.675071360376508,0.13029125948335626,0.1942427703460218,0.21960739773068427,0.6898688871664589,0.2399136947152072,1.2351229046405574,0.9478319524281068,0.3477670890487895,1.0924663613082177,1.8413547272707997
20,0.0625,"{'L': 4.073, 'H': 262144}",1.057381105979072,10.546607634136254,2.8712799758436574,4.299076445726008,24.084571643685567,3.4173086554005874,308.58629627185104,0.0034265329301841887,0.03417717429955203,0.00930462567694252,0.013931520931631742,0.07804809200752101,0.011074077808011564,0.0032405846017188127,1.0091957676483283,1.5473713673638978,1.6523617818773895,4.732916766697544,2.0635567142209923,13.090573232137514,0.07709332125889955,0.11820501210482383,0.12622531898151118,0.3615515289336739,0.1378654254313023,1.1663247012659976,0.8745761312741812,0.38131611789309705,1.092216890745161,1.8047374477882565
22,0.0625,"{'L': 16.772, 'H': 64}",1.0000035604684572,3.008382256776196,3.92639273699026,2.235906274670608,4.833035091996136,3.9174783623990366,1.819017889907358,0.5497491619059266,1.6538497358755566,2.158523431119322,1.229183224132272,2.6569475313089312,2.1536227786075006,0.5497472045483455,0.9999997686218703,1.2204679150195918,1.7671603867247503,2.0449385821587116,1.9945094963455483,0.7298655450602727,1.3701150511760214,1.6721818467520684,2.4212136039094942,2.8018017784218587,1.3650924762340066,0.8163540818754066,0.4995383406545566,0.4872195052295626,0.5638050579386362,0.9963339642242106
22,0.0625,"{'L': 7.918, 'H': 512}",1.0004860750377684,6.227414103844241,3.3687141175574262,6.292953878336786,11.096085692548005,3.268774527386452,10.78953607977334,0.09272744144331976,0.5771716279366723,0.3122204784942147,0.5832460109321943,1.0284117510250825,0.30295783833693063,0.0926823908466885,0.9999946862898242,1.3876540268098512,1.6899185685969378,3.16826572200409,1.8418653584631643,1.562223198500179,0.6401099966060384,0.8882559343262063,1.0817395172593476,2.028049337025465,0.9903035379242449,1.1148853609128404,0.8399501914694365,0.48830347459728,0.9154732004551692,1.5470751605020572
22,0.0625,"{'L': 5.649, 'H': 4096}",1.0073275352162736,9.194196831301905,3.1428839748936666,5.716727937312781,18.567945902601522,3.2153708152478897,54.157455625892595,0.01859997896087777,0.16976788745049856,0.05803234178141594,0.10555754274725605,0.3428511492649262,0.059370787975324045,0.01846467837979267,0.9999575719511612,1.4630728861569195,1.7205777665531656,4.197826264458864,1.9130431786199713,3.5388269116026625,0.28256752786428335,0.41343442974279965,0.4862000345119878,1.1862197189400694,0.6464615774225538,1.5636374982720282,1.1958515380454462,0.5449762527975769,1.3296205913918229,2.287715627500042
22,0.0625,"{'L': 4.639, 'H': 32768}",1.2227208934683902,13.703604311765863,3.185361395942773,3.6337282690454944,38.872006984468776,2.9565923721547094,336.8815263260298,0.0036295278841887452,0.04067781472381386,0.00945543506253299,0.010786368456217502,0.11538776675705548,0.00877635649659624,0.0029684026040425033,0.9982855320989633,1.5477959802771897,1.7171789997385551,6.557668083482266,1.833495076313875,8.477032634731886,0.11776355891433199,0.18258700266595634,0.2025684073343038,0.7735806108159067,0.21318697578417356,1.1675911903444738,0.9856546518005828,0.27558469382954437,1.0524196669638897,1.8071929510222355
22,0.0625,"{'L': 4.073, 'H': 262144}",1.147160226512826,12.757067744357325,2.996447844233216,4.0532910039070575,31.716846371606103,3.0994394514026293,379.6858069281473,0.003021340818067285,0.03359901137092413,0.007891914286910048,0.01067538193407928,0.0835344534688079,0.008163169112057894,0.00263375660020192,0.9991096719170696,1.5275420909958577,1.6507708516725077,5.747952974492945,1.8850352150778904,10.617015066344173,0.09410457324151651,0.14387679413191662,0.15548351785855838,0.5413906770005342,0.18284691191834246,1.270857562691418,1.029841990825266,0.33773561253653067,1.1759890336715706,1.941288418671548
