frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,446826.667021,204629.000000,0.000000
4,578458.725437,168599.000000,0.000000
8,460217.837403,294347.000000,0.000000
16,759498.955479,242719.000000,0.000000
32,635551.916941,302830.000000,0.000000
64,930464.823452,239927.000000,0.000000
128,734347.048547,271918.000000,0.000000
256,1214872.315840,311694.000000,0.000000
512,1094558.212156,251702.000000,0.000000
1024,1161726.046556,292794.000000,0.000000
2048,742447.942263,286359.000000,0.000000
4096,839835.765386,283171.000000,0.000000
8192,644919.296045,145453.000000,0.000000
16384,2630852.707372,284503.000000,0.000000
32768,2461570.054813,293882.000000,0.000000
65536,527858.042485,132939.000000,0.000000
