frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,128244.872591,67174.000000,18.220867
4,199377.017961,141944.000000,72.608539
8,108060.041903,56890.000000,967.395989
16,240310.783790,187466.000000,340.226395
32,407024.709005,309697.000000,551.225907
64,554407.308246,249237.000000,367.296883
128,465489.075221,374557.000000,181.862585
256,138301.848270,95494.000000,1183.547211
512,518549.044962,291717.000000,787.803275
1024,189641.138042,88333.000000,7426.494126
2048,179090.953479,116177.000000,9397.120463
4096,517773.652449,253139.000000,34449.238845
8192,231000.352017,140746.000000,73580.972466
16384,492505.799520,315332.000000,376574.093020
32768,61015.834068,33457.000000,1599.407390
65536,236193.517254,222067.000000,0.000000
