frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,191955.003490,49889.000000,0.000000
4,1533397.176310,258905.000000,0.000000
8,2076184.857435,299578.000000,0.000000
16,795603.224923,163469.000000,0.000000
32,2142939.124212,291888.000000,0.000000
64,1111998.046947,203688.000000,0.000000
128,1602864.994310,296703.000000,0.000000
256,2199876.157796,285678.000000,0.000000
512,1442050.825744,270440.000000,0.000000
1024,1913491.913211,269897.000000,0.000000
2048,1934877.205125,289271.000000,0.000000
4096,1268230.962996,180750.000000,0.000000
8192,2843976.435030,242656.000000,0.000000
16384,2572600.207377,229669.000000,0.000000
32768,2972731.160524,271353.000000,0.000000
65536,3195263.656972,182033.000000,0.000000
