frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,102835.514721,43414.000000,0.000000
4,106181.399261,74265.000000,0.000000
8,188863.233685,95443.000000,0.000000
16,187700.794468,143700.000000,0.000000
32,162311.007292,154079.000000,0.000000
64,249633.246756,171907.000000,0.000000
128,143173.164406,132759.000000,0.000000
256,324903.873446,311931.000000,0.000000
512,243312.043255,164091.000000,0.000000
1024,641255.024100,311581.000000,0.000000
2048,172965.490992,110358.000000,0.000000
4096,546563.348229,307369.000000,0.000000
8192,128565.002707,79890.000000,0.000000
16384,383392.236416,222366.000000,0.000000
32768,326171.238261,250518.000000,0.000000
65536,228751.220403,101507.000000,0.000000
