frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,153365.270283,144091.000000,16.031220
4,501018.497819,339247.000000,28.213472
8,590312.520857,322880.000000,39.153544
16,115426.879539,92040.000000,108.770400
32,111597.657596,77458.000000,1413.339662
64,295176.864602,142790.000000,270.784047
128,368369.483857,279692.000000,300.765690
256,460967.883148,198633.000000,3600.856704
512,415432.243669,337456.000000,563.277019
1024,493377.440898,202238.000000,2812.010313
2048,287382.449678,107437.000000,7859.472438
4096,296664.264764,157209.000000,164755.395165
8192,232160.780663,94126.000000,41413.413371
16384,751609.468462,241146.000000,431425.291059
32768,659812.194233,277404.000000,406390.001208
65536,460020.257208,208063.000000,326305.389582
