frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,671978.021969,289396.000000,0.000000
4,787683.258567,271864.000000,0.000000
8,987202.598885,282047.000000,0.000000
16,554055.852970,213421.000000,0.000000
32,446453.567947,255523.000000,0.000000
64,795622.148921,293324.000000,0.000000
128,941245.353639,249997.000000,0.000000
256,851789.569185,287735.000000,0.000000
512,930724.634064,290071.000000,0.000000
1024,808929.973200,200541.000000,0.000000
2048,1113052.008212,231767.000000,0.000000
4096,240578.278945,60993.000000,0.000000
8192,1422218.996185,293611.000000,0.000000
16384,815864.878365,266058.000000,0.000000
32768,1544342.927761,318550.000000,0.000000
65536,596891.036348,109296.000000,0.000000
