frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,164381.921911,119344.000000,0.000000
4,265802.177115,195181.000000,0.000000
8,135828.956523,109770.000000,0.000000
16,364130.877187,151854.000000,0.000000
32,132274.267800,83025.000000,0.000000
64,265506.578766,121792.000000,0.000000
128,440072.745958,261286.000000,0.000000
256,206021.210408,96584.000000,0.000000
512,373397.738350,206936.000000,0.000000
1024,170552.975752,96970.000000,0.000000
2048,622244.190242,319022.000000,0.000000
4096,439263.063000,195172.000000,0.000000
8192,935684.896661,307925.000000,0.000000
16384,222462.498691,169428.000000,0.000000
32768,265723.928810,80705.000000,0.000000
65536,750782.876117,333309.000000,0.000000
