frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,519294.398700,341951.000000,23.979158
4,332612.835857,185391.000000,36.742346
8,461265.512266,294975.000000,604.380675
16,421138.628625,230723.000000,193.121723
32,719841.614229,435810.000000,435810.013469
64,71960.654340,32939.000000,240.489085
128,104225.813525,66053.000000,400.082491
256,348127.485366,241263.000000,6332.593308
512,160956.143337,95570.000000,498.531845
1024,110038.044117,76850.000000,4901.120076
2048,108563.542605,64201.000000,66821.132458
4096,497935.334269,228264.000000,21019.462505
8192,302678.049113,126189.000000,126908.764315
16384,422756.241296,413100.000000,13339.547069
32768,757984.391467,270208.000000,652110.627243
65536,781088.633409,176823.000000,780821.480173
