frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,470661.227288,226157.000000,63.213923
4,222470.197465,93950.000000,92.822411
8,1033424.478122,296199.000000,2436.443515
16,598723.395115,266044.000000,38.961519
32,332760.846798,155193.000000,279.436934
64,578603.790648,254277.000000,1200.344534
128,1182654.427341,302290.000000,2221.530103
256,1000900.445379,294389.000000,36711.856641
512,656566.846222,275974.000000,15637.768351
1024,568428.041587,220379.000000,21836.773113
2048,597210.880134,117877.000000,62685.781442
4096,996268.640696,218672.000000,308077.537820
8192,663778.381011,197258.000000,201077.144432
16384,361265.916395,87155.000000,154650.179421
32768,945750.589659,198553.000000,591675.753462
65536,1324163.733231,252182.000000,0.000000
