frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,150316.600138,72560.000000,20.542639
4,322552.992934,299219.000000,29.664794
8,305678.845454,197358.000000,510.003922
16,147905.888142,92739.000000,100.334441
32,231736.162023,195516.000000,117.834630
64,277979.765863,175593.000000,109.767937
128,243679.833417,226798.000000,2113.881264
256,900143.265950,518343.000000,870.114935
512,282821.592319,181003.000000,945.791203
1024,269866.517968,209513.000000,12549.123276
2048,216326.918810,167068.000000,16756.274556
4096,302866.703000,216253.000000,32742.434317
8192,402492.153253,246014.000000,248786.644163
16384,514314.695290,215072.000000,326200.130654
32768,114502.374936,40154.000000,19154.111151
65536,260784.996482,112792.000000,253325.870155
