frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,248576.700316,88513.000000,59.008474
4,172462.943628,89559.000000,141.035457
8,212513.726216,132784.000000,407.589254
16,342053.697526,214740.000000,188.395860
32,224895.565145,149801.000000,8677.237636
64,324904.361156,157220.000000,102.151848
128,186111.919312,72082.000000,1997.517209
256,477114.560177,248766.000000,2965.629613
512,486366.700713,279914.000000,2202.839077
1024,412471.123626,214424.000000,6420.587201
2048,422886.763183,195845.000000,16832.991000
4096,713307.568897,245753.000000,145254.499717
8192,324739.711249,106592.000000,99774.793054
16384,654575.861658,219195.000000,43660.492061
32768,923226.360347,269687.000000,829100.340994
65536,1665608.329880,288036.000000,726512.137440
