frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,1589483.794392,289039.000000,199501.070709
4,1019592.497923,191209.000000,5358.059070
8,1416259.873769,270608.000000,337.857958
16,582189.920398,111773.000000,6321.755294
32,1794502.432887,293703.000000,761.325817
64,1591957.732388,290418.000000,11226.425566
128,1691893.441927,296672.000000,12891.203202
256,1835179.097013,290729.000000,14167.898468
512,2066051.454156,244161.000000,213431.469739
1024,2300614.128800,297755.000000,427895.831283
2048,3503165.316434,295142.000000,1207292.387136
4096,873890.926966,118106.000000,191556.039748
8192,519043.440232,100569.000000,273667.521138
16384,3116651.529751,274525.000000,1873917.778929
32768,3888539.221567,251899.000000,2100609.038912
65536,4087785.912232,247414.000000,2400858.742177
