frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,878000.520919,170984.000000,30.000000
4,880086.601886,171921.000000,148.040535
8,1400075.517787,209706.000000,138.524366
16,1657953.501091,293236.000000,181.231896
32,2092724.825786,304081.000000,1065.942306
64,1754498.461511,269971.000000,16613.796977
128,1185804.831528,243960.000000,4743.097933
256,2380447.831681,298296.000000,55193.215271
512,1575486.686273,242867.000000,266368.501049
1024,2683265.094447,282168.000000,378347.897762
2048,1995819.802222,286638.000000,476914.282092
4096,1390495.734772,245362.000000,253115.893715
8192,1497013.371979,110963.000000,466551.826812
16384,3621864.285029,299697.000000,2310674.569612
32768,1065529.977793,235734.000000,257843.719258
65536,1073110.865242,124731.000000,1014055.292497
