frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,254432.952542,198009.000000,0.000000
4,361580.434833,238500.000000,0.000000
8,37048.849874,12534.000000,0.000000
16,184514.622618,169285.000000,0.000000
32,404082.655293,377744.000000,0.000000
64,312551.650208,146942.000000,0.000000
128,272334.889008,222051.000000,0.000000
256,385567.566970,280897.000000,0.000000
512,622867.223080,296158.000000,0.000000
1024,147303.991195,111822.000000,0.000000
2048,200506.200909,109720.000000,0.000000
4096,322167.353208,174529.000000,0.000000
8192,260507.557376,110336.000000,0.000000
16384,166944.851217,68192.000000,0.000000
32768,186823.161131,135971.000000,0.000000
65536,551241.767067,264998.000000,0.000000
