frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,1072410.687312,246604.000000,234.292552
4,1100550.389861,213598.000000,22306.821154
8,1034938.258602,178368.000000,403.167459
16,1445349.408653,278469.000000,2465.675364
32,1810003.279593,293442.000000,138143.179814
64,1946070.432087,298439.000000,397.606589
128,1930226.071197,286726.000000,3213.014317
256,1495158.862087,241106.000000,195756.442321
512,1925350.733747,289374.000000,86352.428785
1024,1886555.454672,253291.000000,158086.830470
2048,3048124.723721,296594.000000,409791.292174
4096,976232.652857,168205.000000,366018.420815
8192,4236285.788570,293787.000000,1881631.606551
16384,2739444.660994,239067.000000,1700937.466543
32768,3816021.016028,258853.000000,3153669.337585
65536,551507.353322,79008.000000,0.000000
