frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,700505.080219,201283.000000,9002.672437
4,533982.205626,226833.000000,2036.136047
8,902500.161363,254310.000000,24.718414
16,442972.796179,88480.000000,36.207734
32,1051715.865522,301332.000000,285.231485
64,700446.303585,226136.000000,531.032014
128,1282395.438416,274493.000000,10971.037143
256,729549.870767,269846.000000,2149.197990
512,1408950.161418,267424.000000,48722.940346
1024,1170331.721067,219405.000000,143580.106679
2048,1322101.320215,306267.000000,401156.064101
4096,932945.896722,179190.000000,8339.456457
8192,268609.144792,160468.000000,25403.865493
16384,1598123.491451,214969.000000,1353266.470444
32768,277908.283212,106725.000000,102543.539133
65536,1452372.860411,172607.000000,1209518.974812
