frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,344693.532318,235842.000000,182.844196
4,189864.547504,125785.000000,13.114877
8,405744.038728,264518.000000,108.272804
16,881491.611346,280534.000000,62.697687
32,436457.995921,208086.000000,55.118055
64,624004.152099,256438.000000,6595.144881
128,313766.213215,147077.000000,1267.178362
256,725994.883044,295573.000000,766.274755
512,663991.791205,287984.000000,201312.415559
1024,559647.150137,237509.000000,19935.396409
2048,385619.937826,205251.000000,4011.840226
4096,523654.717055,209994.000000,53265.241988
8192,908761.873218,267123.000000,499366.589998
16384,450594.144195,197012.000000,176605.785910
32768,479412.112846,216968.000000,338522.815828
65536,820890.467882,166473.000000,806314.114465
