frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,351488.492668,82491.000000,55.326305
4,975039.787721,196598.000000,53.103672
8,1476928.014431,270991.000000,106984.294609
16,1415804.921793,257551.000000,1339.568214
32,1443479.721999,198291.000000,1158.646624
64,1294376.206208,238639.000000,65970.631246
128,2412600.187611,288775.000000,16907.258264
256,1923735.217096,284993.000000,125338.810889
512,2047990.829671,297997.000000,298406.152636
1024,1734585.101185,255854.000000,128576.035710
2048,2321194.352962,284957.000000,45580.731499
4096,2397251.100484,295443.000000,798247.454320
8192,1231673.305915,197622.000000,330963.051506
16384,902490.256808,93195.000000,478417.071096
32768,2796449.401792,235932.000000,1775967.112696
65536,2912324.499657,303379.000000,0.000000
