frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,633380.178379,240020.000000,34.828150
4,233848.777628,161122.000000,34.727511
8,322357.957921,106096.000000,42.520583
16,948175.623510,229471.000000,6499.389048
32,209680.518172,94160.000000,4180.665019
64,300662.717493,113011.000000,302.499587
128,867635.929294,267419.000000,395.160727
256,518555.287213,190337.000000,2480.976622
512,951402.494510,284847.000000,110293.503743
1024,1482716.600033,299797.000000,196728.875389
2048,793211.983228,257150.000000,84341.871529
4096,814580.549441,292493.000000,225036.037601
8192,941061.365989,252412.000000,74814.037734
16384,943736.062881,193531.000000,512468.480553
32768,1571986.194081,293585.000000,779844.184875
65536,1076510.516563,293029.000000,486723.439297
