frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,346933.565616,142567.000000,79.183332
4,593470.710036,281477.000000,45.110974
8,541322.867946,181618.000000,135.314449
16,649368.351343,206803.000000,161.675601
32,1514352.607850,265447.000000,222.445499
64,849039.376433,261726.000000,528.580174
128,668094.220834,263877.000000,2636.010622
256,1223254.963675,270580.000000,1868.465413
512,782354.767558,247545.000000,11446.290491
1024,687502.791173,272312.000000,104396.491023
2048,1335253.196968,291528.000000,67409.439591
4096,740834.265609,172445.000000,235201.912964
8192,662473.638613,296874.000000,217137.154778
16384,1664846.714019,295728.000000,591378.571302
32768,1190867.059476,136314.000000,1168237.518088
65536,1649957.476507,240486.000000,1286998.710912
