frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,182396.977387,71695.000000,30.430248
4,969765.354887,282871.000000,2010.767515
8,794215.770756,294644.000000,26.076810
16,722908.801174,248770.000000,43.474130
32,283225.121324,109204.000000,1236.436007
64,436989.215588,244577.000000,1005.647553
128,1328730.199931,308737.000000,1058.051511
256,607638.098070,178458.000000,18555.301695
512,566873.358616,181900.000000,138828.958957
1024,270391.758573,87616.000000,88883.194880
2048,356353.804263,163423.000000,170665.272534
4096,940920.688037,249128.000000,141082.310968
8192,596809.770879,105169.000000,190691.438012
16384,1348024.155649,310967.000000,304305.712577
32768,2976802.318644,246305.000000,2868301.940232
65536,830315.070314,194979.000000,742862.808381
