frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,255572.939610,173779.000000,47.169906
4,167949.586055,87103.000000,79.887421
8,337994.201619,257791.000000,47.644517
16,205735.022801,96257.000000,21.307276
32,805875.001573,510919.000000,50.299105
64,555829.215691,243764.000000,436.154789
128,130788.309776,59781.000000,300.446335
256,132852.650847,64573.000000,1411.284876
512,796846.573380,279794.000000,1508.486990
1024,171981.493757,94346.000000,3397.490692
2048,723248.760493,349040.000000,283660.447606
4096,639529.674904,265297.000000,13211.008251
8192,335300.764831,137849.000000,24142.876776
16384,723060.776118,273601.000000,386410.166259
32768,269317.839717,172162.000000,88398.264655
65536,465870.474739,282839.000000,308775.956945
