frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,1516513.766987,299433.000000,221188.934178
4,1186783.208602,257481.000000,389.191470
8,2041928.503195,285628.000000,141.887279
16,1776849.246045,285164.000000,540.841936
32,1261324.742954,230511.000000,114457.250111
64,2470933.590883,304430.000000,28666.383169
128,1990972.772078,277165.000000,266314.500296
256,1733404.381413,228470.000000,275246.852754
512,2070264.169696,298606.000000,36231.107560
1024,1745037.038321,259977.000000,305289.501536
2048,2033173.307535,296322.000000,195450.963702
4096,1413198.779949,266144.000000,225507.861805
8192,1698692.269201,288249.000000,689621.504465
16384,2691769.515547,121052.000000,2084684.563945
32768,1653290.796370,175342.000000,0.000000
65536,4370771.492103,198507.000000,3625746.824532
