frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,899324.571009,184055.000000,77.498387
4,952619.635315,189934.000000,106.855042
8,1014286.285665,222948.000000,6677.254750
16,1550881.407614,295751.000000,1635.793080
32,2094286.660076,298619.000000,178585.054996
64,2449010.570980,293688.000000,8387.750115
128,1947476.432475,298114.000000,14519.109064
256,1840157.430024,281198.000000,31993.498824
512,1836838.868869,276506.000000,56759.524346
1024,1220760.183032,259177.000000,194634.286617
2048,2933812.242218,294273.000000,909766.270892
4096,3287697.012882,277715.000000,752693.177531
8192,2535293.896657,296586.000000,279741.000554
16384,3288808.403005,301131.000000,2132488.585334
32768,806165.777845,73881.000000,0.000000
65536,6370270.097057,274681.000000,5266032.832116
