frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,922896.525652,185984.000000,33.000000
4,1471763.333801,256852.000000,232.991416
8,1578390.016289,279179.000000,77.233412
16,1959547.918932,297860.000000,319.970311
32,1917631.208394,295263.000000,194.442794
64,1885326.022350,295620.000000,446.236484
128,2159930.337318,290770.000000,2692.902152
256,2442958.565389,300328.000000,8217.455385
512,382160.032065,101214.000000,16008.221481
1024,2315881.476399,291604.000000,493369.551361
2048,2077345.024018,245092.000000,173794.275737
4096,2687479.749932,293451.000000,312045.170004
8192,2809533.406658,210099.000000,1618067.782475
16384,3019170.594000,268181.000000,1323412.929682
32768,2495105.573022,144922.000000,289624.438373
65536,1590491.324162,182903.000000,1385906.175022
