frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,283990.929750,245713.000000,0.000000
4,89488.297816,36534.000000,0.000000
8,406644.427695,268268.000000,0.000000
16,144439.891034,63075.000000,0.000000
32,390394.422404,213336.000000,0.000000
64,292421.915940,217271.000000,0.000000
128,622406.842097,297929.000000,0.000000
256,161820.400129,90166.000000,0.000000
512,319529.116725,127203.000000,0.000000
1024,782313.814459,272529.000000,0.000000
2048,364393.903014,131618.000000,0.000000
4096,230526.942744,180174.000000,0.000000
8192,371058.180628,142540.000000,0.000000
16384,1039504.568824,282086.000000,0.000000
32768,855977.965008,243618.000000,0.000000
65536,685279.800205,138770.000000,0.000000
