frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,755663.475034,173751.000000,0.000000
4,1792222.999564,286121.000000,0.000000
8,1499256.137161,289911.000000,0.000000
16,1353894.703507,223472.000000,0.000000
32,360702.527205,82823.000000,0.000000
64,1402283.745578,272479.000000,0.000000
128,1428540.667245,288283.000000,0.000000
256,1735009.755768,294418.000000,0.000000
512,1494529.435530,291171.000000,0.000000
1024,1817240.515492,296548.000000,0.000000
2048,2402389.202473,277746.000000,0.000000
4096,2830644.316208,282098.000000,0.000000
8192,4256216.317416,300806.000000,0.000000
16384,4038721.421467,223203.000000,0.000000
32768,502544.944703,79469.000000,0.000000
65536,490101.899089,67786.000000,0.000000
