frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,508326.098464,264938.000000,0.000000
4,302564.131689,217051.000000,0.000000
8,895824.155009,321443.000000,0.000000
16,478115.233825,187913.000000,0.000000
32,174986.256575,64099.000000,0.000000
64,946650.766214,296453.000000,0.000000
128,549974.535968,265394.000000,0.000000
256,247304.062320,95517.000000,0.000000
512,552490.947582,252620.000000,0.000000
1024,786934.280322,330664.000000,0.000000
2048,246223.799528,132884.000000,0.000000
4096,646957.825488,306913.000000,0.000000
8192,187860.110258,68714.000000,0.000000
16384,199825.080718,77504.000000,0.000000
32768,445664.286183,255543.000000,0.000000
65536,1225372.163328,254915.000000,0.000000
