arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.587407120015509,2.1235771722683525,1.0000000000000002,0.8949475932500025,0.8918820166237046,1.2911729630609985,2.123577172268352
22,0.663867881811569,2.4323468874957044,1.0,1.0690751519444193,1.080475287959905,1.4364483146679254,2.4323468874957044
24,0.526915449746931,1.9769077269237023,1.0000000000000002,0.8026330308770024,0.8335912942076387,1.163935122981653,1.976907726923702
26,0.4520265204150965,1.9940896262539884,1.0,0.8770444199996498,0.7924999395795755,1.1830874884317013,1.9940896262539884
28,0.4402782801712679,2.28792494811008,1.0000000000000002,0.962905148687263,0.8912248716219482,1.333722802542324,2.28792494811008
30,0.4689531323174126,2.726665625328857,1.0,1.0997423965242228,1.0669558242231838,1.5333925332783274,2.726665625328857
32,0.3984154568635908,2.134714157837017,1.0,0.94299090601914,0.9249299907205654,1.2113386291187511,2.134714157837017
34,0.3593149676631278,3.1252231021788246,0.9999999999999998,1.5497883686680056,0.6046826867590148,1.8650090707349063,3.125223102178825
36,0.3775919818102431,2.61430946592581,1.0,1.1884130048499486,0.8158895215203279,1.5126006986980025,2.61430946592581
38,0.335183739269381,2.6850564707910283,1.0,1.3072743134058205,0.8403610060220826,1.57421218853954,2.6850564707910283
40,0.3260930805169661,2.5766670690002447,1.0,1.3021438843468067,1.09370098642434,1.478577488980401,2.5766670690002447
