arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.6819005529516367,2.4651870885852216,1.6066986401137673,1.0389136220953548,1.0353549005113656,1.4988779118718412,1.534318276643756
22,0.6434452214761502,2.357520260598672,1.54082117751933,1.036187043784076,1.0472364758236643,1.3922586546111757,1.5300414447795945
24,0.5502755014388986,2.06455113672193,1.1168798701409746,0.8382166318133053,0.8705473859905176,1.215536541486285,1.848498833147865
26,0.5971709214216612,2.634386005524512,1.0158831555507528,1.1586608324174457,1.0469693652282894,1.562973440010584,2.5931978408445024
28,0.4365400651170455,2.268499153404447,1.3549642944359324,0.9547295318450904,0.8836578614335314,1.322398731192077,1.674213234046006
30,0.459209662369797,2.670013515028832,1.1670086194776204,1.0768929767161046,1.0447876131753566,1.501533136173836,2.2879124202390133
32,0.4161500903981634,2.22973650859703,1.0794361611943517,0.9849661804633988,0.9661013211696772,1.2652588430652891,2.065649260934449
34,0.2385399993404353,2.074755531562986,1.2014080394379378,1.0288647835747171,0.4014333403330412,1.2381317299314476,1.7269366139198072
36,0.385521493306028,2.66921051775486,1.2416952514651354,1.2133699293548594,0.8330233740697633,1.5443656333540714,2.149650258068823
38,0.358965237499941,2.8755629250965327,1.0909365452257702,1.4000262525031149,0.899985150741359,1.685903538656592,2.635866345921552
40,0.3053736613140809,2.4129498718605524,1.0924939122691284,1.219407798811097,1.0242090205586125,1.3846311017416186,2.20866207560719
