frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
1024,314259.753009,925687.209706,843057.732095,793955.931096,733652.964103,316805.832358,178094.000000,62732.000000,67703.000000,83850.000000,94222.000000,129397.000000
128,65603.341881,65645.943736,66234.839496,65603.341881,65603.341881,65603.341881,15550.000000,15550.000000,15550.000000,15550.000000,15550.000000,15550.000000
16384,978623.632999,1021577.094580,1011719.057118,1001343.851814,1002885.136038,1004957.018146,198273.000000,164647.000000,167764.000000,170794.000000,170794.000000,177145.000000
16,196605.181236,198075.516692,197649.061123,777312.243573,196605.181236,196605.181236,109277.000000,109277.000000,109277.000000,109277.000000,109277.000000,109277.000000
2048,347462.236892,468357.373095,430393.801362,433445.454127,398470.542240,339487.181838,139929.000000,108463.000000,108463.000000,108463.000000,108463.000000,139929.000000
256,357724.735438,789172.380996,701915.502287,667603.364601,357724.735438,357724.735438,217501.000000,153119.000000,138254.000000,169453.000000,217501.000000,217501.000000
2,133761.824752,135758.121466,133761.824752,133761.824752,133761.824752,133761.824752,91031.000000,91031.000000,91031.000000,91031.000000,91031.000000,91031.000000
32768,849141.564193,849141.564193,849141.564193,849141.564193,849141.564193,849141.564193,170950.000000,170950.000000,170950.000000,170950.000000,170950.000000,170950.000000
32,342211.632204,342211.632204,342211.632204,342211.632204,342211.632204,342211.632204,322740.000000,322740.000000,322740.000000,322740.000000,322740.000000,322740.000000
4096,215315.357506,217676.997590,214429.344629,210335.516811,215315.357506,215315.357506,98195.000000,84947.000000,84947.000000,84947.000000,98195.000000,98195.000000
4,90919.468306,91483.570820,90919.468306,90919.468306,90919.468306,90919.468306,34959.000000,34959.000000,34959.000000,34959.000000,34959.000000,34959.000000
512,85652.240800,219446.978327,219261.672018,85652.240800,85652.240800,85652.240800,32811.000000,32811.000000,32811.000000,32811.000000,32811.000000,32811.000000
64,283991.669607,290096.259447,295087.986584,283991.669607,283991.669607,283991.669607,159399.000000,82805.000000,159399.000000,159399.000000,159399.000000,159399.000000
65536,2159906.008402,2484137.953622,2484137.953622,2481704.167542,2477470.930532,2466368.465939,228752.000000,66215.000000,66215.000000,68494.000000,73160.000000,85476.000000
8192,484049.158479,763571.226998,751766.819411,720650.226257,716094.908774,646102.462045,196710.000000,76383.000000,76383.000000,91853.000000,94358.000000,108341.000000
8,203216.868987,202391.160291,200389.017820,199002.552245,203216.868987,203216.868987,121390.000000,121390.000000,121390.000000,121390.000000,121390.000000,121390.000000
